user_ID,loc_ID,rating
21624,170,5.0
37254,170,5.0
30380,170,5.0
27619,170,5.0
42295,170,5.0
13291,163,5.0
35174,163,5.0
1064,163,5.0
2973,163,5.0
39999,163,5.0
35915,163,5.0
4647,163,5.0
19074,163,5.0
32792,163,5.0
20505,163,5.0
30142,162,5.0
33341,162,5.0
3647,162,5.0
19127,162,5.0
30792,162,5.0
42807,162,5.0
10862,162,1.0
30633,162,2.0
31107,162,5.0
50728,162,5.0
41027,164,5.0
41440,164,5.0
40233,164,5.0
44993,164,4.0
41503,164,5.0
41879,164,5.0
41045,164,5.0
39119,164,5.0
39573,164,5.0
38754,164,5.0
41925,175,5.0
39439,175,5.0
40107,175,5.0
40943,175,5.0
41969,175,5.0
41981,175,5.0
39385,175,5.0
41461,175,5.0
40930,175,5.0
39354,175,5.0
38285,160,5.0
55117,160,1.0
40151,160,4.0
40901,160,5.0
39315,160,5.0
40867,160,5.0
40774,160,5.0
38713,160,5.0
45111,160,5.0
40836,160,5.0
40170,171,5.0
40191,161,3.0
40805,171,5.0
42078,171,5.0
40212,171,5.0
43401,171,5.0
38680,171,5.0
40130,171,5.0
40695,171,5.0
39160,171,5.0
55421,161,5.0
39501,161,5.0
54593,161,5.0
41003,161,5.0
39470,161,5.0
40983,161,5.0
40713,161,4.0
41482,161,5.0
38326,161,5.0
42909,171,5.0
54955,172,4.0
41953,172,5.0
40961,172,5.0
55288,172,4.0
39211,172,4.0
40737,172,5.0
39406,172,5.0
40753,172,5.0
45455,172,5.0
40640,172,5.0
54472,165,5.0
41853,165,5.0
39851,165,4.0
39828,165,5.0
41608,165,4.0
42681,165,4.0
40042,165,5.0
41283,165,5.0
40393,165,4.0
44031,165,5.0
41265,159,5.0
40414,159,5.0
38649,159,5.0
38813,159,5.0
45367,159,5.0
40427,159,5.0
41372,159,5.0
41629,159,5.0
41244,159,5.0
40440,159,5.0
39802,158,5.0
40275,158,5.0
41650,158,4.0
41218,158,5.0
39753,158,5.0
54842,158,5.0
55341,158,5.0
43283,158,5.0
38864,158,5.0
41351,158,4.0
40330,166,5.0
41330,166,5.0
39988,166,5.0
43145,166,4.0
38615,166,5.0
39967,166,2.0
54611,166,4.0
40351,166,4.0
42769,166,5.0
41309,166,4.0
40372,156,4.0
41545,156,5.0
38594,156,5.0
38573,156,5.0
41566,156,5.0
41524,156,5.0
39936,156,5.0
40309,156,5.0
55064,156,5.0
41587,156,5.0
38905,168,5.0
40029,168,5.0
39891,168,5.0
54721,168,5.0
38976,168,5.0
41671,168,5.0
41735,168,5.0
40254,168,5.0
41113,168,5.0
55210,168,5.0
39068,157,5.0
40508,157,5.0
41092,157,5.0
41753,157,5.0
41771,157,5.0
40529,157,5.0
41789,157,5.0
39607,157,5.0
40550,157,4.0
54732,157,5.0
41807,170,4.0
38428,170,5.0
40581,170,5.0
40086,170,5.0
44307,170,5.0
40609,170,5.0
41825,170,5.0
43795,170,5.0
41843,170,5.0
42523,170,5.0
41395,162,5.0
41134,162,5.0
54464,162,5.0
39264,162,5.0
41197,162,5.0
41176,162,5.0
55202,162,5.0
40055,162,5.0
43549,162,5.0
41416,162,5.0
41725,164,5.0
39658,163,5.0
43667,164,5.0
44169,164,5.0
45229,164,5.0
39037,164,5.0
40487,164,5.0
41071,164,5.0
38469,164,5.0
51877,164,5.0
47523,164,5.0
19717,163,4.0
49503,163,5.0
29027,163,5.0
33581,163,5.0
49542,163,5.0
33639,163,5.0
28838,163,5.0
33700,163,5.0
47455,163,4.0
33530,171,5.0
54082,171,5.0
53080,171,5.0
33763,171,5.0
33812,171,5.0
49621,171,5.0
56700,171,5.0
47365,171,5.0
18889,171,5.0
28717,171,5.0
33873,155,4.0
49659,155,5.0
52303,155,5.0
52321,155,5.0
23339,155,4.0
33486,155,5.0
47759,155,5.0
52979,155,5.0
33015,155,5.0
56131,155,5.0
33135,172,5.0
49395,172,5.0
47671,172,5.0
23228,172,5.0
52402,172,5.0
52987,172,5.0
47631,172,5.0
29209,172,5.0
33244,172,5.0
56105,172,5.0
22156,161,5.0
19626,161,5.0
56660,161,5.0
49443,161,5.0
33375,161,5.0
47563,161,5.0
22010,161,5.0
29128,161,5.0
52392,161,5.0
33954,161,5.0
57584,165,4.0
28616,165,4.0
34022,165,5.0
28078,165,5.0
47089,165,5.0
49985,165,5.0
56823,165,5.0
27957,165,5.0
21738,165,5.0
54050,165,5.0
53211,166,5.0
34495,166,5.0
23619,166,3.0
18768,166,5.0
19899,166,4.0
50063,166,5.0
34586,166,5.0
27886,166,5.0
34667,166,5.0
52184,166,5.0
34728,160,4.0
55931,160,5.0
30749,160,5.0
34789,160,3.0
27788,160,5.0
47061,160,5.0
52223,160,5.0
34424,160,5.0
49935,160,5.0
23432,160,5.0
47297,156,5.0
34073,156,5.0
53098,156,3.0
49749,156,5.0
34124,156,5.0
56004,156,5.0
28525,156,5.0
49807,156,4.0
28412,156,5.0
56785,156,5.0
34195,154,5.0
47217,154,5.0
49887,154,5.0
34251,154,5.0
19798,154,5.0
21839,154,5.0
47169,154,5.0
34302,154,5.0
28300,154,5.0
34353,154,5.0
23521,157,5.0
28159,157,5.0
56020,157,4.0
27684,157,5.0
38241,157,5.0
47779,157,5.0
52697,157,5.0
31310,157,5.0
31401,157,5.0
19111,157,5.0
48379,158,5.0
30331,158,5.0
22668,158,5.0
48953,158,3.0
19333,158,5.0
31534,158,5.0
48489,158,5.0
30263,158,5.0
52758,158,5.0
56486,158,5.0
24408,170,5.0
57478,170,5.0
22550,170,5.0
31688,170,5.0
48261,170,5.0
48241,170,4.0
52828,170,5.0
31759,170,5.0
48339,170,5.0
54141,170,5.0
31191,159,5.0
48903,159,5.0
48748,159,5.0
52647,159,5.0
52606,159,5.0
30830,159,5.0
56428,159,5.0
30668,159,5.0
22900,159,5.0
48647,159,5.0
48805,164,5.0
30914,164,5.0
30575,164,5.0
30987,164,5.0
31028,164,5.0
48577,164,5.0
30498,164,4.0
31081,164,5.0
31120,164,5.0
48855,164,5.0
30407,168,5.0
56375,168,5.0
22809,168,5.0
53858,168,5.0
19250,168,5.0
19414,168,5.0
32922,168,4.0
31810,168,5.0
31881,168,5.0
48017,168,5.0
29654,162,5.0
32365,162,5.0
56574,162,5.0
29532,162,5.0
22317,162,5.0
47937,162,5.0
32436,162,5.0
49267,162,5.0
57470,162,5.0
19515,162,5.0
29469,163,4.0
47889,163,5.0
49307,163,5.0
29391,163,5.0
23147,163,5.0
32638,163,5.0
18990,163,4.0
54191,163,5.0
32719,163,5.0
29282,163,4.0
32850,155,5.0
32517,155,5.0
32304,155,5.0
49177,155,5.0
56264,155,5.0
30121,155,5.0
49001,155,5.0
31962,155,4.0
48183,155,5.0
52528,155,5.0
23026,165,5.0
30020,165,5.0
49049,165,5.0
29959,165,5.0
32073,165,5.0
52868,165,5.0
52493,165,5.0
48123,165,5.0
29846,165,5.0
22428,165,5.0
29765,161,5.0
56558,161,5.0
57576,161,5.0
32174,161,5.0
56272,161,5.0
32235,161,5.0
48075,161,5.0
49159,161,5.0
30202,161,5.0
34827,161,5.0
50143,160,5.0
21587,166,5.0
37096,160,5.0
24123,160,5.0
53606,166,5.0
45945,166,5.0
25289,166,5.0
37147,166,5.0
51401,166,5.0
20928,166,5.0
37178,166,5.0
57337,166,5.0
37047,166,5.0
51431,160,5.0
37231,160,5.0
57193,160,5.0
25188,160,4.0
55573,160,5.0
37315,160,5.0
45865,160,5.0
37396,153,5.0
20817,153,5.0
25127,153,4.0
53669,153,4.0
20371,153,5.0
25416,153,5.0
51311,153,1.0
52000,153,5.0
46951,153,2.0
51061,153,5.0
25922,156,5.0
36590,156,4.0
21039,156,5.0
36641,156,5.0
53566,156,5.0
36682,156,5.0
55659,156,5.0
36746,156,5.0
25861,156,5.0
46093,156,5.0
36807,158,5.0
25800,158,5.0
36860,158,5.0
51143,158,5.0
51163,158,5.0
25689,158,5.0
51231,158,5.0
46045,158,5.0
25581,158,5.0
36929,158,5.0
36988,164,5.0
51501,164,4.0
55560,164,5.0
45827,164,5.0
37477,164,5.0
37757,164,5.0
37818,164,5.0
37857,164,5.0
45619,164,5.0
37900,164,5.0
18158,157,5.0
51746,157,5.0
37960,157,5.0
51754,157,5.0
38011,157,4.0
24600,157,5.0
45581,157,5.0
38055,157,5.0
24490,157,5.0
38116,157,5.0
51838,162,5.0
55452,162,5.0
38137,162,5.0
18308,162,5.0
38158,162,5.0
38179,162,5.0
45511,162,5.0
38200,162,5.0
45659,162,3.0
20240,162,4.0
37716,159,5.0
24307,159,5.0
51561,159,5.0
24224,159,5.0
25006,159,5.0
17979,159,5.0
18417,159,5.0
51621,159,5.0
51661,159,5.0
24857,159,5.0
45767,154,5.0
54393,154,5.0
57264,154,5.0
37538,154,5.0
53698,154,4.0
37571,154,5.0
37592,154,5.0
20686,154,5.0
20474,154,5.0
20585,154,5.0
37623,163,4.0
37654,163,4.0
37683,163,5.0
54401,163,5.0
53740,163,5.0
24714,163,5.0
55684,163,5.0
36539,163,5.0
51053,163,5.0
35345,163,5.0
56906,155,4.0
46687,155,4.0
35406,155,5.0
54292,155,5.0
27208,155,5.0
50430,155,5.0
35497,155,5.0
27117,155,5.0
55820,155,5.0
46715,155,5.0
50467,161,5.0
56934,161,5.0
46597,161,5.0
26955,161,5.0
21436,161,4.0
23934,161,3.0
26914,161,5.0
57708,161,5.0
35598,161,4.0
46233,161,4.0
50555,152,5.0
27036,152,5.0
19997,152,5.0
35274,152,5.0
27321,152,5.0
50203,152,5.0
46923,152,5.0
34888,152,5.0
27583,152,5.0
54272,152,5.0
34939,160,5.0
46883,160,5.0
53808,160,5.0
18647,160,5.0
53334,160,5.0
50291,160,4.0
35020,160,5.0
35071,160,5.0
57690,160,5.0
27472,160,5.0
55863,158,5.0
52129,158,5.0
46815,158,5.0
50331,158,3.0
35162,158,3.0
23803,158,5.0
35223,158,5.0
52111,158,5.0
26836,158,5.0
46559,158,5.0
50527,156,5.0
19182,156,5.0
21294,156,5.0
36024,156,5.0
57057,156,5.0
26733,156,4.0
53981,156,5.0
53443,156,5.0
46379,156,5.0
36085,156,5.0
20111,157,5.0
26258,157,5.0
36136,157,5.0
46361,157,5.0
50915,157,5.0
36187,157,5.0
36235,157,5.0
26157,157,5.0
36309,157,5.0
50963,157,5.0
52018,153,5.0
57073,153,5.0
26066,153,5.0
46261,153,5.0
26379,153,3.0
50833,153,5.0
55780,153,4.0
35649,153,5.0
21378,153,5.0
53392,153,5.0
18546,151,5.0
35869,151,5.0
57370,151,5.0
26513,151,5.0
50803,151,5.0
21213,151,5.0
36400,151,5.0
2641,151,5.0
28941,151,5.0
10872,151,5.0
53685,154,5.0
4025,154,5.0
48302,154,5.0
16285,154,5.0
50393,154,5.0
8578,154,5.0
43567,154,5.0
15926,154,4.0
16093,154,5.0
36943,154,5.0
57566,159,5.0
39648,159,5.0
43749,159,5.0
10697,159,4.0
7384,159,5.0
54832,159,5.0
9898,159,5.0
43247,159,5.0
22322,159,5.0
13021,159,5.0
46007,16,5.0
2471,16,5.0
3872,16,5.0
35320,16,5.0
8061,16,4.0
38966,16,5.0
441,16,5.0
36380,16,5.0
48100,16,5.0
20934,16,5.0
1387,155,5.0
44254,155,5.0
13987,155,5.0
46615,155,5.0
14051,155,5.0
4886,155,5.0
32010,155,4.0
43907,155,5.0
10888,155,5.0
10244,155,5.0
49461,152,5.0
51105,152,5.0
7558,152,5.0
30783,152,5.0
23962,152,5.0
6560,152,5.0
55974,152,5.0
4298,152,5.0
29233,152,5.0
8504,152,5.0
52100,210,5.0
30469,210,5.0
8675,210,5.0
49916,210,5.0
21720,210,5.0
21958,210,5.0
5486,210,5.0
5069,210,5.0
26455,210,5.0
35689,210,5.0
3999,208,5.0
19962,208,5.0
13068,208,5.0
52254,208,5.0
33477,208,5.0
5397,208,5.0
5207,208,5.0
20424,208,5.0
3054,208,5.0
1158,208,5.0
36881,153,4.0
11610,153,5.0
50375,153,5.0
23463,153,5.0
42182,153,5.0
7660,153,5.0
43195,153,3.0
18201,153,5.0
31930,153,5.0
50423,153,5.0
5371,209,5.0
26193,209,5.0
33867,209,4.0
14900,209,5.0
35518,209,5.0
19453,209,3.0
29349,209,5.0
50317,209,5.0
15701,209,5.0
26114,209,5.0
25024,154,5.0
10300,154,5.0
47527,154,5.0
35833,154,5.0
35895,154,5.0
48369,154,5.0
7144,154,5.0
6670,154,5.0
22026,154,5.0
13651,154,5.0
56585,151,5.0
47095,151,5.0
17533,151,5.0
6392,151,5.0
3841,151,5.0
4160,151,5.0
25294,151,5.0
36036,151,5.0
4348,151,5.0
22271,151,5.0
48514,152,5.0
35847,152,5.0
27573,152,5.0
12529,152,5.0
47139,152,5.0
8474,152,5.0
49797,152,5.0
5835,152,5.0
8115,152,5.0
36578,152,5.0
29494,210,1.0
10143,210,5.0
43162,210,5.0
30931,210,5.0
50283,210,5.0
9147,210,5.0
44215,210,5.0
7472,210,5.0
34534,210,1.0
56383,210,5.0
3654,16,5.0
9684,16,5.0
54985,16,5.0
16394,16,4.0
42696,16,5.0
8151,16,5.0
49492,16,5.0
14300,16,5.0
27906,16,5.0
13692,16,5.0
51591,208,5.0
38022,208,5.0
34988,208,5.0
27181,208,5.0
31977,208,1.0
9224,208,5.0
56670,208,5.0
17962,208,5.0
51036,208,5.0
35446,208,4.0
5269,201,5.0
20279,201,1.0
8222,201,5.0
26978,201,4.0
32282,201,5.0
1525,201,5.0
11184,201,5.0
43991,201,5.0
6022,201,5.0
6485,201,5.0
54620,153,5.0
37920,153,5.0
54554,153,5.0
50099,153,5.0
13964,153,5.0
16490,153,5.0
45175,153,5.0
16462,153,5.0
17852,153,5.0
53752,153,5.0
48664,209,5.0
8463,209,4.0
22922,209,4.0
51174,209,4.0
16007,209,5.0
28685,209,1.0
13627,209,5.0
50593,209,5.0
25574,209,4.0
4077,209,5.0
2811,152,5.0
19934,152,5.0
29064,152,5.0
18130,152,5.0
50935,152,5.0
30861,152,1.0
15222,152,5.0
50580,152,5.0
13316,152,5.0
50898,152,5.0
20904,210,4.0
40657,210,5.0
20221,210,5.0
16940,210,5.0
5141,210,5.0
42982,210,5.0
48031,210,5.0
8240,210,5.0
36361,210,5.0
34482,210,4.0
2674,151,5.0
30626,151,5.0
15789,151,5.0
43518,151,5.0
18260,151,5.0
45438,151,5.0
103,151,5.0
27998,151,5.0
17827,151,5.0
50742,151,5.0
34525,208,5.0
4375,208,5.0
45204,208,4.0
11779,208,4.0
4510,208,5.0
14481,208,3.0
28188,208,5.0
8287,208,5.0
9057,208,5.0
52268,208,5.0
21573,16,5.0
24378,16,5.0
52722,16,5.0
11723,16,4.0
56081,16,4.0
27385,16,5.0
54255,16,5.0
9807,16,5.0
46962,16,5.0
17415,16,5.0
31553,209,5.0
31872,209,5.0
13126,209,5.0
44711,209,5.0
40891,209,5.0
6828,209,4.0
30705,209,5.0
36095,209,5.0
6834,209,5.0
17532,209,4.0
47094,201,5.0
3782,201,5.0
19371,201,5.0
12339,201,5.0
46758,201,5.0
507,201,5.0
53819,201,5.0
10447,201,5.0
45930,201,5.0
9599,201,5.0
11264,197,5.0
51003,197,5.0
33144,197,5.0
54037,197,5.0
11431,197,5.0
46989,197,5.0
10774,197,5.0
54147,197,5.0
7492,197,4.0
7657,197,5.0
28637,210,4.0
15539,210,5.0
50211,210,5.0
6782,210,4.0
26675,210,5.0
17695,210,5.0
55274,210,4.0
34979,210,5.0
12727,210,5.0
56507,210,5.0
43406,208,5.0
15800,208,5.0
44597,208,5.0
12947,208,5.0
20053,208,5.0
57381,208,5.0
27824,208,4.0
24817,208,5.0
5751,208,5.0
25368,208,5.0
22835,151,5.0
28444,151,5.0
3790,151,5.0
19079,151,5.0
4333,151,5.0
38565,151,5.0
30105,151,5.0
34502,151,5.0
2293,151,5.0
18950,151,5.0
28781,209,5.0
42378,16,4.0
11649,209,5.0
13232,209,5.0
36547,209,5.0
35661,209,5.0
10783,209,5.0
44492,209,4.0
32018,209,5.0
19310,209,5.0
22795,209,4.0
4690,16,5.0
20175,16,5.0
23293,16,5.0
6609,16,5.0
54619,16,4.0
6484,16,5.0
23913,16,5.0
6639,16,5.0
23893,16,5.0
9962,197,5.0
27257,197,5.0
36884,197,4.0
20846,197,5.0
6575,197,5.0
9377,197,5.0
54863,197,5.0
34563,197,5.0
12614,197,5.0
50231,197,5.0
52208,201,5.0
3485,201,5.0
24582,201,5.0
1720,201,5.0
55980,201,5.0
1040,201,5.0
28035,201,5.0
24245,201,5.0
26306,201,5.0
694,201,5.0
53711,195,5.0
52792,195,5.0
53509,195,5.0
18651,195,5.0
50881,195,5.0
50267,195,5.0
16502,195,5.0
53009,195,4.0
18144,195,5.0
50809,195,5.0
5253,193,5.0
29695,197,5.0
6403,193,5.0
23842,193,5.0
21866,193,5.0
22790,193,5.0
5068,193,5.0
26454,193,5.0
26226,193,5.0
4664,193,5.0
33478,193,5.0
2472,197,4.0
25325,197,5.0
17232,197,5.0
46564,197,5.0
57079,197,5.0
54134,197,5.0
7347,197,5.0
19687,197,5.0
25041,197,5.0
50123,201,3.0
12283,201,5.0
50922,201,5.0
57226,201,5.0
4981,201,5.0
34164,201,5.0
20508,201,5.0
51017,201,5.0
17842,201,5.0
34746,201,5.0
28378,190,5.0
18915,190,5.0
38558,190,5.0
36513,190,5.0
36510,190,5.0
22326,190,5.0
22325,190,5.0
22323,190,5.0
30529,190,5.0
22321,190,5.0
30465,195,5.0
35076,195,3.0
6461,195,4.0
29977,195,5.0
30522,195,3.0
4598,195,5.0
36388,195,5.0
32458,195,5.0
36301,195,5.0
29672,195,5.0
35477,197,5.0
36091,197,5.0
25482,197,5.0
35989,197,5.0
4974,197,5.0
31383,197,5.0
29097,197,5.0
7941,197,5.0
19235,197,5.0
31518,197,4.0
4435,193,5.0
10817,193,5.0
46206,193,5.0
31439,193,5.0
45560,193,5.0
16598,193,5.0
28208,193,5.0
39530,193,5.0
54429,193,5.0
6924,193,5.0
11177,189,5.0
53941,189,5.0
32168,189,5.0
37764,189,5.0
35571,189,5.0
1977,189,5.0
11993,189,5.0
46823,189,5.0
56365,189,5.0
18356,189,5.0
27461,188,5.0
35821,188,4.0
32647,188,5.0
42256,188,4.0
7785,188,5.0
653,188,5.0
34016,188,5.0
1722,188,5.0
24906,188,5.0
57402,188,5.0
9263,186,5.0
50476,186,5.0
45133,186,5.0
11608,186,4.0
13663,186,5.0
53782,186,3.0
24453,186,4.0
28829,186,5.0
2485,186,5.0
7120,186,5.0
5947,185,5.0
28324,185,3.0
53321,185,5.0
12633,185,5.0
26781,185,5.0
27029,185,5.0
38393,185,5.0
273,185,5.0
29403,185,5.0
7855,185,5.0
6096,184,5.0
23594,184,5.0
29068,184,5.0
54944,184,5.0
16868,184,5.0
51114,184,5.0
11397,184,5.0
33798,184,5.0
7956,184,5.0
36488,184,5.0
51015,195,5.0
17840,195,5.0
24750,195,5.0
11196,195,5.0
50015,195,3.0
26103,195,5.0
14100,195,2.0
51042,195,4.0
28362,195,5.0
20213,195,5.0
36889,190,5.0
53223,190,5.0
7298,190,5.0
38667,190,5.0
1919,190,5.0
32158,190,5.0
55748,190,5.0
27112,190,5.0
32087,190,5.0
25235,190,5.0
55536,193,5.0
13650,193,5.0
46782,193,5.0
12093,193,5.0
43786,193,5.0
14018,193,5.0
44643,193,5.0
46731,193,5.0
9832,193,5.0
57384,193,5.0
5877,189,5.0
49912,189,3.0
8671,189,5.0
56094,189,5.0
6218,189,5.0
44413,189,5.0
16015,189,5.0
55907,189,5.0
42422,189,5.0
7841,189,4.0
54181,188,5.0
6956,188,5.0
20444,188,4.0
5438,188,5.0
577,188,5.0
2181,188,5.0
48198,188,5.0
27846,188,5.0
37352,188,5.0
20968,188,5.0
37204,183,5.0
22776,183,4.0
29018,183,5.0
3965,183,4.0
30115,183,5.0
24826,183,5.0
25065,183,5.0
17527,183,4.0
54070,183,5.0
10280,183,5.0
43269,186,5.0
16714,186,5.0
45539,186,5.0
30130,186,5.0
33071,186,5.0
856,186,4.0
3391,186,4.0
21510,186,5.0
34540,186,5.0
49964,186,5.0
22397,182,5.0
10992,182,5.0
47835,182,4.0
1059,182,5.0
10208,182,5.0
55230,182,4.0
35392,182,5.0
35907,182,5.0
1984,182,5.0
20130,182,5.0
29805,184,5.0
4752,184,5.0
26244,184,5.0
55751,184,5.0
32038,184,5.0
9470,184,5.0
43219,184,5.0
6033,184,5.0
22442,184,5.0
35332,184,5.0
27213,181,5.0
30870,181,5.0
1957,181,5.0
22633,181,5.0
21849,181,4.0
32970,181,5.0
31434,181,4.0
35674,181,4.0
19526,181,2.0
36911,181,5.0
47510,185,5.0
35335,185,4.0
20782,185,5.0
54924,185,5.0
10085,185,5.0
27477,185,5.0
38436,185,5.0
10122,185,5.0
51317,185,4.0
29331,185,5.0
4675,190,5.0
5719,190,4.0
32467,190,5.0
33537,190,5.0
22166,190,5.0
6507,190,5.0
34998,190,5.0
57165,190,5.0
28020,190,5.0
34818,190,5.0
46709,189,5.0
55237,189,5.0
16373,189,5.0
15864,189,4.0
45396,189,5.0
42071,189,5.0
12426,189,5.0
30866,189,5.0
32974,189,5.0
45630,189,4.0
8891,193,5.0
25591,193,5.0
12420,193,5.0
281,193,5.0
42063,193,5.0
31512,193,5.0
33356,193,5.0
56885,193,5.0
27409,193,5.0
23173,193,5.0
30627,195,5.0
17615,195,5.0
45083,195,5.0
14445,195,5.0
53917,195,5.0
42968,195,3.0
10137,195,3.0
28965,195,5.0
48087,195,5.0
20637,195,5.0
5805,188,5.0
13769,183,5.0
26015,188,4.0
53904,188,5.0
11680,188,5.0
42745,188,5.0
17081,188,5.0
51288,188,5.0
17080,188,4.0
51289,188,5.0
22384,188,4.0
56980,183,5.0
9305,183,5.0
56281,183,5.0
26933,183,5.0
57103,183,4.0
10140,183,5.0
43159,183,5.0
18983,183,5.0
36601,183,5.0
20305,186,5.0
119,186,5.0
22364,186,5.0
21614,186,4.0
24915,186,5.0
45087,186,5.0
12100,186,5.0
36528,186,5.0
21751,186,5.0
26547,186,5.0
6383,182,5.0
11535,182,5.0
46856,182,4.0
5695,182,5.0
39057,182,5.0
15405,182,5.0
49120,182,5.0
8564,182,5.0
49090,182,5.0
10302,182,5.0
23792,184,5.0
4766,184,5.0
54251,184,5.0
9803,184,5.0
38070,184,5.0
15449,184,5.0
44590,184,5.0
23093,184,4.0
26265,184,5.0
27014,184,5.0
4220,240,5.0
22623,240,5.0
28249,240,5.0
32841,240,5.0
21860,240,5.0
29193,240,5.0
20495,240,5.0
17179,240,5.0
43890,240,5.0
10361,240,5.0
21405,190,5.0
8596,190,5.0
49869,190,5.0
36479,190,5.0
50930,190,5.0
18125,190,5.0
9527,190,5.0
54979,190,5.0
11743,190,5.0
48396,190,5.0
51121,185,5.0
8654,185,3.0
975,185,5.0
30943,185,5.0
4858,185,5.0
38078,185,5.0
36728,185,4.0
27725,185,5.0
6142,185,5.0
18967,185,5.0
35616,189,5.0
53750,189,5.0
17850,189,5.0
992,189,5.0
45410,189,4.0
12751,189,5.0
21055,189,5.0
37791,189,5.0
50561,189,5.0
9420,189,5.0
17344,181,5.0
46248,181,5.0
6371,181,5.0
25832,181,5.0
25869,181,5.0
47829,181,5.0
49475,181,5.0
17012,181,5.0
44983,181,5.0
10614,181,5.0
19189,183,5.0
34328,183,5.0
3691,183,5.0
29941,183,4.0
6176,183,5.0
4971,183,5.0
21620,183,4.0
19436,183,5.0
27670,183,5.0
57755,183,5.0
52968,188,5.0
5793,188,5.0
24083,188,4.0
50043,188,5.0
13639,188,5.0
26093,188,5.0
29791,188,5.0
4168,188,5.0
2144,188,5.0
39592,188,5.0
34234,240,5.0
3331,240,5.0
25161,240,5.0
55552,240,5.0
18112,240,5.0
26886,240,5.0
54558,240,5.0
10172,240,5.0
45031,240,5.0
17860,240,5.0
54448,182,5.0
10031,182,5.0
49856,182,4.0
10913,182,5.0
42724,182,5.0
10969,182,5.0
28530,182,5.0
32226,182,5.0
25180,182,5.0
25461,182,5.0
6223,186,5.0
18012,186,5.0
53882,186,5.0
19917,186,5.0
2693,186,5.0
54873,186,5.0
16877,186,4.0
43799,186,5.0
10260,186,5.0
4317,186,5.0
30034,184,5.0
45501,184,5.0
15994,184,5.0
31660,184,5.0
34485,184,5.0
993,184,5.0
56800,184,5.0
27266,184,5.0
28923,184,5.0
25422,184,5.0
30840,185,5.0
28144,185,5.0
28261,185,5.0
20608,185,5.0
34781,185,5.0
71,185,5.0
19379,185,5.0
23572,185,5.0
7927,185,5.0
36727,185,5.0
34755,183,5.0
4941,183,5.0
49942,183,5.0
16537,183,4.0
15110,183,4.0
48754,183,5.0
3571,183,5.0
19865,183,5.0
561,183,5.0
42224,183,5.0
10482,181,4.0
38954,181,4.0
32843,181,5.0
34148,181,4.0
46976,181,5.0
12051,181,5.0
13118,181,5.0
50791,181,5.0
3002,181,5.0
29179,181,5.0
40627,182,4.0
34112,182,5.0
36477,182,5.0
45602,182,5.0
8647,182,5.0
33206,182,5.0
6110,182,4.0
12613,182,5.0
50230,182,2.0
27188,182,5.0
20825,240,5.0
45840,240,5.0
10719,240,5.0
10975,240,5.0
46292,240,5.0
15688,240,5.0
46029,240,5.0
21323,240,5.0
57164,240,5.0
35006,240,5.0
10262,234,5.0
5941,234,5.0
28318,234,5.0
23560,234,5.0
43801,234,4.0
47860,234,5.0
15488,234,5.0
53349,234,5.0
10621,234,5.0
37919,234,5.0
19543,233,5.0
6061,233,5.0
3533,233,5.0
34286,233,5.0
23586,233,5.0
32578,233,5.0
30568,233,5.0
22748,233,5.0
3040,233,5.0
20955,233,5.0
29404,181,5.0
7856,181,5.0
5785,181,5.0
39284,181,5.0
25402,181,5.0
33093,181,5.0
33339,181,4.0
42751,181,5.0
11686,181,5.0
42369,181,5.0
11620,231,5.0
42949,230,5.0
56187,231,5.0
9746,231,5.0
5285,231,5.0
43064,231,5.0
258,231,5.0
21979,231,5.0
3615,231,5.0
4851,231,5.0
19032,231,5.0
2648,230,5.0
23753,230,5.0
2374,230,5.0
22174,230,5.0
46965,230,5.0
12120,230,5.0
23871,230,2.0
49688,230,5.0
14359,230,5.0
56726,240,5.0
22672,240,5.0
31613,240,5.0
27611,240,5.0
28733,240,5.0
24395,240,5.0
57166,240,5.0
1819,240,5.0
43037,240,5.0
9876,240,5.0
15220,233,5.0
50578,233,5.0
35247,233,5.0
36561,233,5.0
21369,233,5.0
30059,233,5.0
27816,233,5.0
35350,233,5.0
1386,233,5.0
32623,233,5.0
27517,228,5.0
1397,228,5.0
1352,228,5.0
51985,228,5.0
8789,228,5.0
22978,228,5.0
6388,228,5.0
27336,228,5.0
3767,228,5.0
30051,228,5.0
42823,234,5.0
4638,234,5.0
40663,234,5.0
6063,234,5.0
19500,234,5.0
38344,234,5.0
30012,234,5.0
6307,234,5.0
33087,234,5.0
33212,234,5.0
28343,226,5.0
38922,226,5.0
6106,226,5.0
28434,226,5.0
1469,226,5.0
1486,226,5.0
56763,226,5.0
35619,226,5.0
28472,226,5.0
33028,226,5.0
19043,230,5.0
27961,225,5.0
32931,230,5.0
39599,230,5.0
29619,230,5.0
22336,230,5.0
33662,230,5.0
35766,225,5.0
30220,225,5.0
25781,225,5.0
33125,225,5.0
1837,225,5.0
2831,225,5.0
35106,225,5.0
35154,225,5.0
29478,225,5.0
35709,230,5.0
25215,230,5.0
6086,230,5.0
19646,230,5.0
22992,231,5.0
906,231,5.0
3376,231,5.0
3312,231,5.0
25074,231,5.0
32622,231,5.0
7197,231,5.0
28248,231,5.0
31667,231,5.0
5264,231,5.0
51214,228,5.0
57442,228,5.0
51860,228,3.0
23633,228,5.0
47381,228,5.0
12522,228,5.0
4770,228,5.0
6438,228,5.0
22730,228,5.0
949,228,5.0
25747,233,5.0
